event_id,src_ip,timestamp,src_longitude,src_latitude,dst_longitude,dst_latitude
3,220.113.60.203,2017-07-20 12:33:44,106.51,29.29,114.44,30.7
0,60.29.153.43,2017-07-20 13:03:00,117.18,39.14,100,33
0,60.29.153.43,2017-07-20 13:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-20 13:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-20 13:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-20 13:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-20 13:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-20 13:03:00,119.87,36.66,117.18,39.14
0,60.29.153.43,2017-07-20 13:03:00,119.87,36.66,117.18,39.14
0,60.29.153.43,2017-07-20 13:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-20 13:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-20 13:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-20 13:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-20 16:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-20 16:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-20 16:33:00,114.64,38.36,116.25,35.68
0,60.29.153.43,2017-07-20 16:33:00,114.64,38.36,116.25,35.68
0,60.29.153.43,2017-07-20 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-20 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-20 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-20 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-20 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-20 16:33:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-20 16:33:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-20 16:33:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-20 16:33:00,117.18,39.14,117.18,39.14
1,202.13.18.106,2017-07-20 16:33:00,116.74,38.78,117.18,39.14
1,202.13.18.106,2017-07-20 16:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-20 16:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-20 16:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-20 16:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-20 16:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-20 16:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-20 16:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-20 16:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-20 17:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-20 17:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-20 17:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-20 17:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-20 17:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-20 17:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-20 17:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-20 17:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-20 17:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-20 18:09:00,120.79,41.25,116.25,35.68
1,202.13.18.106,2017-07-20 18:09:00,120.79,41.25,116.25,35.68
1,202.13.18.106,2017-07-20 18:09:00,120.79,41.25,116.25,35.68
1,202.13.18.106,2017-07-20 18:09:00,106.47,38.56,116.25,35.68
1,202.13.18.106,2017-07-20 18:09:00,106.47,38.56,116.25,35.68
1,202.13.18.106,2017-07-20 18:09:00,106.47,38.56,116.25,35.68
1,202.13.18.106,2017-07-20 18:09:00,106.47,38.56,100,33
1,202.13.18.106,2017-07-20 18:09:00,106.47,38.56,100,33
1,202.13.18.106,2017-07-20 18:09:00,106.47,38.56,100,33
1,202.13.18.106,2017-07-20 18:09:00,106.47,38.56,100,33
2,221.238.245.22,2017-07-20 18:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 18:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 18:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 18:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 18:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 18:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 19:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-20 22:21:44,102.17,30.45,100,33
3,220.113.60.203,2017-07-20 22:21:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-20 22:21:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-20 22:21:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-20 22:21:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-20 22:21:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-20 22:21:44,117.04,39.15,116.43,40.04
4,123.112.43.6 ,2017-07-21 01:35:44,116.1,39.92,115.93,28.43
4,123.112.43.6 ,2017-07-21 01:35:44,116.1,39.92,115.93,28.43
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.93,28.43
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.93,28.43
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.93,28.43
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.01,34.74
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.01,34.74
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.01,34.74
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.01,34.74
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.01,34.74
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.01,34.74
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,115.01,34.74
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 01:35:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 02:00:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 02:00:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 02:00:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 02:00:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 02:00:44,117.03,30.87,103.2,36.57
4,123.112.43.6 ,2017-07-21 02:00:44,117.03,30.87,114.97,32.02
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,114.97,32.02
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,114.97,32.02
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 02:00:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 04:35:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 04:35:44,120.97,31.46,118.29,26.01
4,123.112.43.6 ,2017-07-21 04:35:44,120.97,31.46,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,120.97,31.46,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,120.97,31.46,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,120.97,31.46,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,120.97,31.46,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,119.17,26.74,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,119.17,26.74,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,119.17,26.74,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,119.17,26.74,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,119.17,26.74,106.22,29.71
4,123.112.43.6 ,2017-07-21 04:35:44,119.17,26.74,117.18,36.69
4,123.112.43.6 ,2017-07-21 04:35:44,119.17,26.74,117.18,36.69
4,123.112.43.6 ,2017-07-21 04:35:44,119.17,26.74,117.18,36.69
4,123.112.43.6 ,2017-07-21 04:35:44,119.17,26.74,117.18,36.69
3,220.113.60.203,2017-07-21 06:33:44,120.12,30.51,114.44,30.7
3,220.113.60.203,2017-07-21 06:33:44,117.04,39.15,114.44,30.7
3,220.113.60.203,2017-07-21 06:33:44,117.04,39.15,114.44,30.7
3,220.113.60.203,2017-07-21 06:33:44,117.04,39.15,114.44,30.7
3,220.113.60.203,2017-07-21 06:33:44,106.51,29.29,114.44,30.7
3,220.113.60.203,2017-07-21 06:33:44,106.51,29.29,114.44,30.7
3,220.113.60.203,2017-07-21 06:33:44,106.51,29.29,114.44,30.7
3,220.113.60.203,2017-07-21 06:33:44,106.51,29.29,114.44,30.7
0,60.29.153.43,2017-07-21 08:03:00,117.18,39.14,100,33
0,60.29.153.43,2017-07-21 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-21 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-21 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-21 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-21 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-21 08:03:00,119.87,36.66,117.18,39.14
0,60.29.153.43,2017-07-21 08:03:00,119.87,36.66,117.18,39.14
0,60.29.153.43,2017-07-21 08:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-21 08:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-21 08:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-21 08:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-21 10:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-21 10:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-21 10:33:00,114.64,38.36,116.25,35.68
0,60.29.153.43,2017-07-21 10:33:00,114.64,38.36,116.25,35.68
0,60.29.153.43,2017-07-21 10:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-21 10:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-21 10:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-21 10:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-21 10:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-21 10:33:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-21 10:33:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-21 10:33:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-21 10:33:00,117.18,39.14,117.18,39.14
1,202.13.18.106,2017-07-21 10:33:00,116.74,38.78,117.18,39.14
1,202.13.18.106,2017-07-21 10:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-21 10:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-21 10:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-21 10:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-21 10:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-21 10:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-21 10:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-21 10:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-21 12:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-21 12:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-21 12:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-21 12:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-21 12:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-21 12:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-21 12:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-21 12:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-21 12:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-21 13:09:00,120.79,41.25,116.25,35.68
1,202.13.18.106,2017-07-21 13:09:00,120.79,41.25,116.25,35.68
1,202.13.18.106,2017-07-21 13:09:00,120.79,41.25,116.25,35.68
1,202.13.18.106,2017-07-21 13:09:00,106.47,38.56,116.25,35.68
1,202.13.18.106,2017-07-21 13:09:00,106.47,38.56,116.25,35.68
1,202.13.18.106,2017-07-21 13:09:00,106.47,38.56,116.25,35.68
1,202.13.18.106,2017-07-21 13:09:00,106.47,38.56,100,33
1,202.13.18.106,2017-07-21 13:09:00,106.47,38.56,100,33
1,202.13.18.106,2017-07-21 13:09:00,106.47,38.56,100,33
1,202.13.18.106,2017-07-21 13:09:00,106.47,38.56,100,33
2,221.238.245.22,2017-07-21 13:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 13:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 13:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 13:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 13:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 13:09:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 19:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-21 19:45:44,102.17,30.45,100,33
0,60.29.153.43,2017-07-18 08:03:00,117.18,39.14,100,33
0,60.29.153.43,2017-07-18 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 08:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 08:03:00,119.87,36.66,117.18,39.14
0,60.29.153.43,2017-07-18 08:03:00,119.87,36.66,117.18,39.14
0,60.29.153.43,2017-07-18 07:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 07:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 07:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 07:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 07:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 07:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 07:33:00,114.64,38.36,116.25,35.68
0,60.29.153.43,2017-07-18 07:33:00,114.64,38.36,116.25,35.68
0,60.29.153.43,2017-07-18 07:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 07:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 07:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 07:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 09:00:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 09:00:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 09:00:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 09:00:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 09:00:00,117.18,39.14,117.18,39.14
1,202.13.18.106,2017-07-18 09:00:00,116.74,38.78,117.18,39.14
1,202.13.18.106,2017-07-18 09:00:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-18 09:00:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-18 09:00:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-18 06:30:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-18 06:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 06:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 06:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 06:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 06:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 06:30:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 06:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-18 06:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-18 06:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-18 06:30:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-18 10:09:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-18 10:09:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-18 10:09:00,120.79,41.25,100,33
1,202.13.18.106,2017-07-18 10:09:00,120.79,41.25,116.25,35.68
1,202.13.18.106,2017-07-18 10:09:00,120.79,41.25,116.25,35.68
1,202.13.18.106,2017-07-18 10:09:00,120.79,41.25,116.25,35.68
1,202.13.18.106,2017-07-18 10:09:00,106.47,38.56,116.25,35.68
1,202.13.18.106,2017-07-18 10:09:00,106.47,38.56,116.25,35.68
1,202.13.18.106,2017-07-18 10:09:00,106.47,38.56,116.25,35.68
1,202.13.18.106,2017-07-18 10:09:00,106.47,38.56,100,33
1,202.13.18.106,2017-07-18 10:09:00,106.47,38.56,100,33
1,202.13.18.106,2017-07-18 10:09:00,106.47,38.56,100,33
1,202.13.18.106,2017-07-18 10:15:00,106.47,38.56,100,33
2,221.238.245.22,2017-07-18 10:15:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 10:15:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 10:15:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 10:15:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 10:15:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 10:15:00,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 05:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 05:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 05:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 05:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 05:45:44,117.37,38.93,100,33
2,221.238.245.22,2017-07-18 05:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 05:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 05:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 05:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 05:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 05:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 05:45:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 04:21:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 04:21:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 04:21:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 04:21:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 04:21:44,102.17,30.45,100,33
2,221.238.245.22,2017-07-18 04:21:44,102.17,30.45,100,33
3,220.113.60.203,2017-07-18 04:21:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 04:21:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 04:21:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 11:30:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 11:30:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 11:30:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 11:30:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 11:30:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 11:30:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 11:30:44,117.04,39.15,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 12:30:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 13:31:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 13:31:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 13:31:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 13:31:44,105.15,29.93,116.43,40.04
3,220.113.60.203,2017-07-18 13:31:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 13:31:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 13:31:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 13:31:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,116.43,40.04
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,114.44,30.7
3,220.113.60.203,2017-07-18 14:00:44,120.12,30.51,114.44,30.7
3,220.113.60.203,2017-07-18 14:33:44,120.12,30.51,114.44,30.7
3,220.113.60.203,2017-07-18 14:33:44,117.04,39.15,114.44,30.7
3,220.113.60.203,2017-07-18 14:33:44,117.04,39.15,114.44,30.7
3,220.113.60.203,2017-07-18 14:33:44,117.04,39.15,114.44,30.7
3,220.113.60.203,2017-07-18 14:33:44,106.51,29.29,114.44,30.7
3,220.113.60.203,2017-07-18 14:33:44,106.51,29.29,114.44,30.7
3,220.113.60.203,2017-07-18 14:33:44,106.51,29.29,114.44,30.7
3,220.113.60.203,2017-07-18 14:33:44,106.51,29.29,114.44,30.7
0,60.29.153.43,2017-07-18 15:03:00,117.18,39.14,100,33
0,60.29.153.43,2017-07-18 15:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 15:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 15:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 15:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 15:03:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 15:03:00,119.87,36.66,117.18,39.14
0,60.29.153.43,2017-07-18 15:03:00,119.87,36.66,117.18,39.14
0,60.29.153.43,2017-07-18 15:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 15:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 15:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 15:03:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 16:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 16:33:00,119.87,36.66,116.25,35.68
0,60.29.153.43,2017-07-18 16:33:00,114.64,38.36,116.25,35.68
0,60.29.153.43,2017-07-18 16:33:00,114.64,38.36,116.25,35.68
0,60.29.153.43,2017-07-18 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 16:33:00,114.64,38.36,117.18,39.14
0,60.29.153.43,2017-07-18 16:33:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 16:33:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 16:33:00,117.18,39.14,117.18,39.14
0,60.29.153.43,2017-07-18 16:33:00,117.18,39.14,117.18,39.14
1,202.13.18.106,2017-07-18 16:33:00,116.74,38.78,117.18,39.14
1,202.13.18.106,2017-07-18 16:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-18 16:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-18 16:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-18 16:33:00,116.74,38.78,100,33
1,202.13.18.106,2017-07-18 16:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 16:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 16:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 16:33:00,112.43,37.51,100,33
1,202.13.18.106,2017-07-18 17:30:00,112.43,37.51,100,33
